EventTime	Type	Energy_MeV	Time_ns
910	proton	0.900707	9.175384
919	proton	2.008820	9.467673
919	proton	0.559667	9.471221
920	proton	1.889304	8.771372
920	proton	0.371886	8.774827
921	proton	1.752475	9.942788
921	proton	0.164688	9.946099
924	proton	1.164175	8.198785
928	proton	1.276236	8.880096
929	proton	1.970680	9.445518
929	proton	0.448772	9.449039
934	proton	1.636009	9.494785
949	proton	1.766456	9.728360
949	proton	0.241346	9.731688
953	proton	0.022004	9.462339
956	proton	0.464074	9.074986
956	proton	0.003658	9.075822
961	proton	0.740362	10.133672
967	proton	0.061746	10.067974
967	proton	0.018432	9.324841
967	proton	0.038686	8.863677
967	proton	0.001667	8.863963
967	proton	2.139164	8.690742
967	proton	0.674136	8.694365
975	proton	2.279052	7.992175
975	proton	0.896492	7.995857
979	proton	2.431897	8.907721
979	proton	1.069149	8.911449
981	proton	1.152387	9.033244
981	proton	0.341564	8.687603
986	proton	1.883816	9.251072
986	proton	0.355744	9.254522
986	proton	0.007275	9.255186
988	proton	0.197650	9.214076
996	proton	0.509715	9.577775
996	proton	0.000452	9.578688
996	proton	1.546713	9.108464
996	proton	0.031135	9.111443
998	proton	2.172821	9.378192
998	proton	0.764591	9.381831
998	proton	0.005103	9.383200
1000	proton	2.067570	9.174009
1000	proton	0.608270	9.177593
1000	proton	0.003638	9.178677
1002	proton	0.691106	10.623124
1008	proton	1.122933	9.955090
1013	proton	1.509394	9.029356
1013	proton	0.010509	9.032254
1018	proton	0.583401	8.769873
1018	proton	0.004962	8.770914
1021	proton	2.451838	8.437547
1021	proton	1.129332	8.441280
1025	proton	1.511346	9.275212
1025	proton	0.006738	9.278114
1027	proton	1.094875	10.067954
1027	proton	0.000158	10.069971
1032	proton	0.694921	9.426310
1039	proton	0.167105	9.480033
1039	proton	1.185907	9.262138
1057	proton	1.085675	9.126405
1074	proton	1.128233	9.584025
1074	proton	0.016448	9.586110
1076	proton	0.107259	8.948066
1089	proton	0.204384	8.886627
1092	proton	2.693706	8.717204
1092	proton	1.386927	8.720984
1092	proton	0.021588	8.723614
1092	proton	0.000558	8.723880
1120	proton	0.026545	9.820033
1120	proton	0.003754	9.820306
1120	proton	2.401408	9.590857
1120	proton	1.055753	9.594577
1121	proton	2.201602	9.348940
1121	proton	0.835242	9.352591
1121	proton	0.001131	9.354094
1123	proton	0.697406	8.774411
1152	proton	0.445966	8.810877
1152	proton	0.006947	8.811684
1166	proton	0.515248	9.075191
1166	proton	0.002323	9.076114
1170	proton	2.212789	8.799637
1170	proton	0.790981	8.803293
1179	proton	1.275453	8.982573
1180	proton	0.806976	9.830470
1180	proton	0.000590	9.831919
1186	proton	2.150313	9.951413
1186	proton	0.796965	9.955041
1186	proton	0.000722	9.956471
1191	proton	1.770914	10.280178
1191	proton	0.203827	10.283512
1206	proton	0.321180	10.043375
1206	proton	0.007766	10.043987
1206	proton	0.001479	10.044146
1216	proton	0.903247	9.246157
1216	proton	0.012356	9.247791
1222	proton	2.063761	9.665341
1222	proton	0.650760	9.668923
1225	proton	0.867689	9.155345
1229	proton	2.297305	8.301271
1229	proton	0.917273	8.304959
1229	proton	0.002550	8.306621
1235	proton	0.130656	9.832951
1250	proton	0.235463	10.443260
1250	proton	2.050983	9.729131
1250	proton	0.603214	9.732705
1256	proton	0.000002	248.512918
1256	proton	0.000008	161.652574
1256	proton	0.001479	21.096051
1256	proton	0.004489	17.691936
1256	proton	0.008672	13.876300
1256	proton	0.056273	10.818702
1256	proton	0.366888	9.266418
1256	proton	0.002843	9.267099
1256	proton	2.144730	9.011126
1256	proton	0.738895	9.014751
1257	proton	1.345325	9.441600
1257	proton	0.007793	9.444141
1269	proton	2.032184	8.869045
1269	proton	0.576441	8.872608
1269	proton	0.013637	8.873636
1284	proton	0.726762	8.935963
1284	proton	0.005531	8.937262
1284	proton	1.499718	8.619406
1298	proton	0.208028	10.136274
1298	proton	0.006711	10.136730
1302	proton	0.503768	8.326153
1302	proton	0.004469	8.327056
1320	proton	1.231156	8.881632
1347	proton	2.028964	8.771424
1347	proton	0.551776	8.774984
1350	proton	2.062502	9.257643
1350	proton	0.589343	9.261224
1350	proton	0.003739	9.262275
1354	proton	1.604849	8.926831
1354	proton	0.006330	8.929921
1359	proton	1.419201	9.936172
1359	proton	0.045151	9.938872
1364	proton	0.065655	9.471514
1364	proton	1.993864	9.025669
1364	proton	0.488316	9.029207
1364	proton	0.002680	9.030084
1376	proton	0.499450	9.345439
1376	proton	0.002121	9.346335
1377	proton	0.455860	8.986745
1377	proton	0.002847	8.987568
1378	proton	0.152664	9.511818
1382	proton	0.377883	8.842022
1382	proton	0.003653	8.842720
1388	proton	0.802165	9.458827
1388	proton	0.014724	9.460267
1388	proton	0.433586	9.308725
1401	proton	2.416324	8.840907
1401	proton	1.066925	8.844631
1401	proton	0.004872	8.846591
1407	proton	0.152309	9.051575
1410	proton	2.149478	9.143043
1410	proton	0.738413	9.146671
1411	proton	0.081435	8.964239
1411	proton	0.003240	8.964562
1411	proton	2.085890	8.744745
1411	proton	0.647913	8.748339
1411	proton	0.008330	8.749494
1411	proton	0.776128	8.338649
1430	proton	2.906287	8.782065
1430	proton	1.637014	8.785869
1430	proton	0.067349	8.789015
1430	proton	0.007863	8.789326
1430	proton	0.001153	8.789487
1433	proton	1.347775	9.457066
1454	proton	1.597357	9.536266
1454	proton	0.005595	9.539343
1457	proton	0.924012	9.093921
1469	proton	0.124417	9.329555
1471	proton	0.467590	9.634955
1471	proton	0.014712	9.635797
1471	proton	0.001406	9.636013
1484	proton	1.246050	9.457665
1500	proton	0.041300	9.459312
1500	proton	2.622513	9.036686
1500	proton	1.334092	9.040454
1500	proton	0.005723	9.042971
1507	proton	0.617598	8.435134
1528	proton	1.605655	9.396056
1528	proton	0.014909	9.399148
1533	proton	0.300181	9.707439
1533	proton	0.004097	9.708020
1534	proton	1.278454	9.964783
1534	proton	0.005810	9.967181
1548	proton	0.381209	9.642972
1553	proton	0.843837	9.283927
1554	proton	0.007514	8.919541
1554	proton	0.002509	8.919697
1554	proton	1.335933	8.727291
1554	proton	0.000052	8.729811
1559	proton	1.486798	9.162142
1559	proton	0.000492	9.164990
1561	proton	2.608959	8.470489
1561	proton	1.308838	8.474255
1561	proton	0.013148	8.476717
1565	proton	0.652736	9.169854
1565	proton	0.089247	8.983319
1565	proton	0.098860	8.636512
1570	proton	1.660467	9.243530
1570	proton	0.071949	9.246713
1570	proton	0.005149	9.247028
1570	proton	0.712117	9.192131
1582	proton	0.092923	9.536296
1582	proton	0.001553	9.536628
1582	proton	0.855481	9.424355
1582	proton	0.004200	9.425897
1584	proton	0.227908	9.397823
1590	proton	1.326964	8.421834
1590	proton	0.046532	8.424336
1593	proton	0.031087	10.620683
1593	proton	0.001306	10.620961
1593	proton	1.874537	10.082032
1593	proton	0.368637	10.085474
1593	proton	0.001667	10.086158
1594	proton	2.330843	9.190735
1594	proton	0.931148	9.194434
1595	proton	0.040913	11.840488
1595	proton	1.862913	9.653607
1595	proton	0.318999	9.657038
1595	proton	0.002013	9.657647
1599	proton	2.785781	8.251852
1599	proton	1.518292	8.255644
1603	proton	1.319303	9.667139
1607	proton	1.579417	9.062038
1609	proton	0.177225	9.206951
1615	proton	1.847080	8.215874
1615	proton	0.353030	8.219289
1615	proton	0.004321	8.219949
1620	proton	2.142052	9.422542
1620	proton	0.721252	9.426167
1620	proton	0.007872	9.427455
1622	proton	0.456575	9.500214
1625	proton	0.272720	8.710082
1626	proton	1.954030	8.619584
1626	proton	0.485338	8.623093
1626	proton	0.000979	8.623965
1626	proton	0.381724	8.510468
1628	proton	0.053559	10.319489
1628	proton	0.003316	10.319788
1628	proton	1.217352	9.308696
1632	proton	1.116440	9.153887
1632	proton	0.003287	9.155947
1638	proton	2.595018	8.394635
1638	proton	1.295380	8.398398
1654	proton	1.336784	9.549450
1654	proton	0.000744	9.551973
1660	proton	1.237281	9.260811
1660	proton	0.028337	9.263122
1663	proton	1.117582	9.221864
1663	proton	0.008844	9.223927
1663	proton	0.000707	9.224099
1691	proton	0.853659	7.907845
1692	proton	0.702757	9.077591
1703	proton	1.903469	8.696048
1703	proton	0.384863	8.699515
1721	proton	1.935029	9.627440
1721	proton	0.424579	9.630933
1721	proton	0.006481	9.631705
1737	proton	1.277401	9.065011
1742	proton	1.877672	9.303404
1742	proton	0.342858	9.306848
1742	proton	0.008756	9.307493
1748	proton	2.017566	8.973691
1748	proton	0.544066	8.977244
1756	proton	1.916181	9.226347
1756	proton	0.353509	9.229825
1756	proton	0.003397	9.230486
1776	proton	1.283883	9.182204
1810	proton	0.262437	9.236608
1810	proton	0.008517	9.237136
1821	proton	0.044796	9.413293
1821	proton	0.791533	9.283208
1821	proton	0.002884	9.284628
1833	proton	1.551651	9.079589
1835	proton	3.275614	8.065068
1835	proton	2.106561	8.068900
1835	proton	0.690952	8.072506
1837	proton	1.214703	9.198536
1837	proton	0.001548	9.200799
1844	proton	2.223718	8.209366
1844	proton	0.822086	8.213027
1851	proton	0.312122	9.083351
1853	proton	0.006679	9.432460
1853	proton	0.000786	9.432604
1853	proton	3.239698	8.281779
1853	proton	2.062660	8.285610
1853	proton	0.598434	8.289191
1861	proton	0.330483	9.351910
1862	proton	1.600400	9.014578
1864	proton	0.181456	10.638855
1864	proton	1.913683	9.628691
1864	proton	0.399884	9.632167
1864	proton	0.016031	9.632900
1870	proton	1.245227	9.485652
1870	proton	0.003067	9.487980
1873	proton	2.266693	8.665217
1873	proton	0.882695	8.668894
1878	proton	0.189514	9.351247
1884	proton	0.898133	8.745588
1884	proton	0.014442	8.747212
1886	proton	1.005106	10.623081
1907	proton	1.035588	8.889509
1907	proton	0.013254	8.891406
1912	proton	1.738200	8.220743
1912	proton	0.198352	8.224036
1916	proton	1.186941	9.904184
1916	proton	0.019413	9.906389
1921	proton	1.856370	8.268883
1921	proton	0.325592	8.272308
1923	proton	1.337398	10.211324
1928	proton	0.996312	7.938557
1928	proton	0.018542	7.940375
1928	proton	0.000593	7.940636
1938	proton	0.560096	9.290623
1938	proton	0.012895	9.291622
1939	proton	2.472921	8.613839
1939	proton	1.142850	8.617577
1952	proton	0.678957	9.081307
1990	proton	0.950759	8.717034
1996	proton	0.220317	8.960473
1996	proton	0.001042	8.960945
2007	proton	0.268193	8.933098
2021	proton	1.628606	9.755954
2021	proton	0.026437	9.759086
2026	proton	0.954941	9.764912
2031	proton	1.787959	8.020026
2031	proton	0.254236	8.023380
2031	proton	0.002203	8.023896
2032	proton	2.762108	8.341746
2032	proton	1.465502	8.345535
2032	proton	0.022984	8.348336
2040	proton	2.204284	8.843040
2040	proton	0.814513	8.846693
2060	proton	1.090544	9.410463
2069	proton	1.968127	9.466933
2069	proton	0.481423	9.470452
2069	proton	0.005274	9.471317
2073	proton	0.258331	8.969619
2073	proton	0.969360	8.924109
2078	proton	0.607269	8.840490
2078	proton	0.004991	8.841572
2079	proton	1.873284	10.092653
2079	proton	0.371734	10.096094
2079	proton	0.004921	10.096782
2080	proton	1.332821	8.874099
2092	proton	0.899517	9.302406
2093	proton	0.565296	9.419678
2094	proton	0.901140	9.353004
2095	proton	2.239232	8.852954
2095	proton	0.802323	8.856621
2095	proton	0.014012	8.858061
2102	proton	1.386433	8.604828
2111	proton	0.683153	9.396852
2111	proton	0.001672	9.398070
2111	proton	0.125156	9.192534
2111	proton	1.538115	9.180454
2111	proton	0.024581	9.183414
2125	proton	1.433831	8.837231
2127	proton	0.078784	9.383229
2127	proton	0.428803	9.303371
2136	proton	1.201534	9.018034
2149	proton	2.115036	7.166732
2149	proton	0.677165	7.170342
2149	proton	0.002664	7.171550
2152	proton	0.170275	8.881205
2152	proton	0.005766	8.881617
2168	proton	2.284095	8.858620
2168	proton	0.907200	8.862304
2168	proton	0.000304	8.863945
2169	proton	1.695793	9.569886
2169	proton	0.105876	9.573123
2169	proton	0.001107	9.573467
2173	proton	0.219421	9.472373
2173	proton	2.236688	8.910045
2173	proton	0.837998	8.913711
2173	proton	0.024544	8.915219
2173	proton	0.000742	8.915490
2177	proton	1.567433	9.052921
2179	proton	0.733088	8.602143
2179	proton	0.002062	8.603454
2179	proton	0.723053	8.563230
2179	proton	0.001794	8.564522
2182	proton	0.019299	8.005847
2182	proton	2.870050	7.776567
2182	proton	1.658498	7.780368
2182	proton	0.058581	7.783549
2183	proton	2.957827	7.836797
2183	proton	1.751555	7.840607
2183	proton	0.181556	7.843917
2185	proton	1.689795	8.646283
2185	proton	0.064323	8.649511
2193	proton	0.292041	8.959525
2196	proton	0.087883	9.106842
2198	proton	2.035087	8.636425
2198	proton	0.564901	8.639989
2198	proton	0.004181	8.640997
2212	proton	0.356392	9.133046
2212	proton	0.009351	9.133711
2212	proton	0.000637	9.133889
2212	proton	0.947717	8.621758
2212	proton	0.009795	8.623479
2216	proton	0.055476	9.486352
2216	proton	2.079989	8.955615
2216	proton	0.616791	8.959206
2216	proton	0.004964	8.960305
2241	proton	0.180047	8.743602
2249	proton	3.233430	7.541170
2249	proton	2.047831	7.545000
2249	proton	0.557295	7.548573
2249	proton	0.010749	7.549567
2252	proton	1.948158	8.220245
2252	proton	0.459694	8.223749
2252	proton	0.012842	8.224578
2271	proton	1.320757	9.201334
2274	proton	0.195635	11.382680
2274	proton	0.000778	11.383122
2274	proton	1.812583	9.470295
2274	proton	0.215409	9.473675
2290	proton	0.850989	9.591896
2290	proton	0.000706	9.593429
2292	proton	0.510963	8.092710
2296	proton	0.637497	8.565428
2305	proton	1.891354	9.132937
2305	proton	0.404588	9.136394
2314	proton	0.131632	8.904113
2314	proton	0.002261	8.904483
2328	proton	0.052265	9.145188
2342	proton	0.220697	8.877665
2342	proton	0.007460	8.878137
2342	proton	2.928535	8.053500
2342	proton	1.650255	8.057307
2342	proton	0.039686	8.060475
2343	proton	1.584962	8.998722
2343	proton	0.002774	9.001777
2343	proton	0.749014	8.847131
2343	proton	0.018810	8.848472
2346	proton	0.798917	9.259420
2346	proton	0.022754	9.260854
2365	proton	0.130101	10.493254
2365	proton	0.147320	9.530667
2365	proton	0.001183	9.531053
2365	proton	2.214424	9.208593
2365	proton	0.778730	9.212249
2367	proton	1.239145	8.835640
2372	proton	0.957891	8.814303
2377	proton	1.356133	8.918748
2377	proton	0.000966	8.921312
2386	proton	1.053588	8.588865
2386	proton	0.015039	8.590797
2397	proton	0.027884	9.380992
2397	proton	1.859795	9.372801
2397	proton	0.328843	9.376229
2397	proton	0.000659	9.376852
2402	proton	0.246551	10.090243
2402	proton	0.015217	10.090749
2402	proton	0.001049	10.090967
2408	proton	0.437930	10.228099
2408	proton	0.002100	10.228893
2426	proton	0.321286	8.872484
2426	proton	2.751749	7.864867
2426	proton	1.499328	7.868655
2434	proton	0.840164	9.211809
2434	proton	0.004086	9.213321
2450	proton	1.383508	9.068721
2465	proton	0.900679	9.065313
2465	proton	1.422316	8.914680
2465	proton	0.005262	8.917387
2501	proton	2.112233	8.752736
2501	proton	0.599003	8.756345
2501	proton	0.005507	8.757413
2505	proton	0.061459	11.130041
2505	proton	1.174589	9.430459
2505	proton	0.002676	9.432640
2505	proton	0.790658	9.089301
2505	proton	0.008332	9.090720
2509	proton	0.301373	8.998678
2510	proton	0.208383	9.418971
2522	proton	0.177139	9.183375
2523	proton	0.487917	9.321548
2524	proton	1.480271	10.409974
2531	proton	2.744768	7.676510
2531	proton	1.439795	7.680296
2546	proton	1.354379	9.086763
2546	proton	0.037227	9.089323
2546	proton	0.001937	9.089607
2547	proton	0.203728	9.636578
2547	proton	0.004010	9.637029
2563	proton	0.063466	8.753993
2563	proton	0.000661	8.754301
2570	proton	0.260174	10.717266
2570	proton	0.034594	9.830406
2570	proton	0.708202	8.841703
2570	proton	1.024782	8.779238
2570	proton	0.008488	8.781112
2573	proton	0.271676	9.798049
2578	proton	1.020283	8.991623
2578	proton	0.017785	8.993489
2578	proton	0.001911	8.993749
2593	proton	2.869182	8.185382
2593	proton	1.638049	8.189183
2608	proton	0.511232	9.412695
2608	proton	0.774828	9.348078
2611	proton	1.043016	9.562711
2611	proton	0.034776	9.564622
2611	proton	0.000538	9.564903
2613	proton	0.312401	8.543864
2616	proton	1.157265	9.605627
2624	proton	0.770604	9.656994
2624	proton	0.003901	9.658375
2624	proton	1.089842	9.113312
2627	proton	1.676657	9.351828
2627	proton	0.035753	9.355036
2632	proton	1.429137	9.911129
2632	proton	0.034505	9.913850
2632	proton	0.003855	9.914132
2633	proton	0.953017	9.715178
2633	proton	0.260228	9.451181
2633	proton	0.990293	9.350352
2642	proton	1.060736	9.205653
2642	proton	0.024310	9.207600
2642	proton	0.002603	9.207870
2648	proton	0.358417	11.398949
2648	proton	2.090834	9.168995
2648	proton	0.669908	9.172593
2648	proton	0.009861	9.173787
2652	proton	0.090579	9.329360
2658	proton	0.044448	11.990045
2658	proton	2.357165	8.989795
2658	proton	0.980603	8.993503
2658	proton	0.003324	8.995289
2662	proton	1.766639	8.319444
2662	proton	0.195393	8.322773
2673	proton	0.009312	15.186991
2673	proton	0.002933	15.187169
2673	proton	2.258559	9.785798
2673	proton	0.868098	9.789473
2673	proton	0.016039	9.791039
2685	proton	0.102613	9.538573
2687	proton	1.375072	9.038972
2687	proton	0.002854	9.041576
2692	proton	0.443142	8.665579
2692	proton	0.005025	8.666381
2703	proton	1.451552	9.040754
2703	proton	0.023050	9.043525
2703	proton	0.001430	9.043793
2705	proton	2.090170	8.881862
2705	proton	0.623306	8.885459
2705	proton	0.007376	8.886570
2705	proton	0.230712	8.108819
2705	proton	0.002959	8.109304
2711	proton	1.035766	7.467164
2718	proton	1.039535	9.562134
2722	proton	2.608349	8.545730
2722	proton	1.318900	8.549495
2725	proton	0.116283	9.065080
2730	proton	0.419040	8.814058
2737	proton	2.804513	8.521857
2737	proton	1.522222	8.525651
2737	proton	0.020571	8.528577
2740	proton	0.942558	9.417498
2754	proton	0.744436	9.705485
2754	proton	0.010033	9.706816
2760	proton	0.750963	8.956073
2760	proton	0.003576	8.957417
2783	proton	1.595093	8.807712
2783	proton	0.004020	8.810785
2789	proton	1.771287	9.457506
2789	proton	0.204386	9.460840
2789	proton	0.002476	9.461292
2805	proton	0.772065	9.576370
2805	proton	0.001768	9.577753
2810	proton	3.060056	7.623639
2810	proton	1.859830	7.627457
2810	proton	0.318177	7.630885
2821	proton	0.049505	10.554273
2824	proton	1.636973	8.895304
2824	proton	0.028248	8.898450
2824	proton	0.000817	8.898724
2830	proton	0.137198	9.241899
2845	proton	1.647603	8.674268
2845	proton	0.025356	8.677432
2847	proton	1.227147	9.322165
2852	proton	2.471837	9.043413
2852	proton	1.144132	9.047151
2852	proton	0.006732	9.049268
2854	proton	0.681278	9.125425
2862	proton	1.255024	9.826356
2862	proton	0.021016	9.828705
2863	proton	1.454143	9.069053
2871	proton	0.153712	9.589025
2877	proton	0.375054	9.017306
2877	proton	0.011800	9.018000
2883	proton	0.341367	7.804600
2884	proton	0.853375	9.729868
2884	proton	0.006713	9.731406
2884	proton	0.001181	9.731550
2888	proton	1.730797	9.608491
2888	proton	0.161911	9.611775
2888	proton	0.003169	9.612177
2892	proton	0.934661	9.663965
2892	proton	0.002361	9.665661
2893	proton	0.859421	9.600137
2893	proton	0.016191	9.601686
2902	proton	0.930045	8.051870
2906	proton	1.433801	8.779077
2906	proton	0.002354	8.781809
2910	proton	0.371344	9.427282
2910	proton	0.004091	9.427970
2927	proton	1.659734	9.836297
2927	proton	0.047773	9.839479
2927	proton	0.001679	9.839773
2940	proton	0.092931	9.388965
2940	proton	0.001108	9.389298
2945	proton	1.598751	9.618378
2945	proton	0.008140	9.621458
2945	proton	0.001166	9.621622
2960	proton	0.509944	7.791687
2960	proton	0.002375	7.792600
2961	proton	1.875433	9.538831
2961	proton	0.361753	9.542274
2961	proton	0.001812	9.542947
2967	proton	0.545792	9.000292
2967	proton	0.001595	9.001267
2970	proton	0.719795	8.592329
2970	proton	0.007194	8.593615
2970	proton	0.002384	8.593766
2976	proton	1.553736	8.662629
2977	proton	1.211515	9.380752
2977	proton	0.005600	9.383009
2978	proton	0.066214	10.113354
2985	proton	0.983746	8.917022
2986	proton	0.743355	9.110228
2986	proton	0.015047	9.111558
2986	proton	0.000972	9.111775
2986	proton	2.172974	8.113694
2986	proton	0.765759	8.117333
2986	proton	0.003080	8.118705
3003	proton	1.228372	10.656084
3003	proton	0.004009	10.658376
3015	proton	0.117939	9.781402
3015	proton	0.002292	9.781758
3015	proton	1.664422	8.811423
3015	proton	0.063157	8.814612
3015	proton	0.001020	8.814919
3028	proton	0.641441	9.671693
3035	proton	0.296923	9.523129
3035	proton	0.007797	9.523706
3035	proton	0.001773	9.523866
3038	proton	0.586845	9.683592
3045	proton	2.423052	8.588735
3045	proton	1.091123	8.592461
3062	proton	1.944646	9.106675
3062	proton	0.497188	9.110177
3081	proton	2.243566	9.227761
3081	proton	0.877094	9.231430
3085	proton	0.964766	9.177009
3087	proton	1.667813	9.242744
3087	proton	0.070750	9.245939
3087	proton	0.002815	9.246253
3092	proton	2.140892	8.999038
3092	proton	0.740418	9.002661
3097	proton	0.042686	10.863071
3097	proton	0.001098	10.863360
3097	proton	0.063024	8.446983
3097	proton	0.004634	8.447290
3097	proton	3.418182	7.613496
3097	proton	2.291050	7.617336
3097	proton	0.946882	7.621022
3097	proton	0.002069	7.622742
3099	proton	0.637554	9.222362
3108	proton	1.310042	9.514604
3113	proton	0.404617	10.393866
3120	proton	0.415957	8.982249
3122	proton	0.806839	8.842630
3123	proton	1.209375	9.667591
3133	proton	0.332552	9.111455
3133	proton	0.004704	9.112084
3138	proton	1.778696	8.892611
3138	proton	0.200566	8.895954
3139	proton	0.627590	8.916118
3139	proton	0.013914	8.917237
3147	proton	0.892728	7.776846
3147	proton	0.014676	7.778460
3147	proton	0.002213	7.778676
3162	proton	1.285003	9.529778
3162	proton	0.006944	9.532190
3176	proton	0.431220	8.325865
3176	proton	0.005030	8.326648
3178	proton	1.926474	9.750351
3178	proton	0.423025	9.753838
3186	proton	1.269953	8.326251
3199	proton	2.218392	9.823857
3199	proton	0.846458	9.827516
3210	proton	1.173746	9.322428
3210	proton	0.000674	9.324607
3225	proton	0.376821	9.083558
3229	proton	0.749063	9.271174
3234	proton	0.011140	11.722213
3234	proton	0.001148	10.952563
3234	proton	0.034003	9.562112
3234	proton	0.002430	9.562393
3234	proton	2.155613	9.418983
3234	proton	0.744742	9.422614
3239	proton	1.121367	9.475559
3243	proton	2.038700	8.990063
3243	proton	0.548123	8.993630
3243	proton	0.022928	8.994609
3244	proton	1.121892	9.255042
3244	proton	0.041552	9.257114
3249	proton	2.050128	9.027095
3249	proton	1.244748	9.027757
3249	proton	0.005213	9.030084
3249	proton	0.590424	9.027757
3249	proton	0.014713	9.028810
3252	proton	0.002361	9.159481
3252	proton	3.055380	7.910200
3252	proton	1.857162	7.914018
3252	proton	0.323643	7.917443
3258	proton	0.506220	8.860170
3275	proton	0.181086	8.770635
3276	proton	1.441073	9.447957
3276	proton	0.024031	9.450705
3276	proton	0.002197	9.450974
3279	proton	0.030447	8.797185
3279	proton	0.000788	8.797462
3295	proton	0.795263	8.762773
3302	proton	0.892128	8.686422
3344	proton	1.423350	8.021280
3344	proton	0.003119	8.023990
3349	proton	2.127116	8.090224
3349	proton	0.727790	8.093841
3349	proton	0.001608	8.095142
3355	proton	0.236298	9.191582
3355	proton	0.001378	9.192074
3372	proton	0.049843	9.190021
3372	proton	0.002457	9.190317
3373	proton	2.243625	9.416070
3373	proton	0.822012	9.419739
3373	proton	0.003392	9.421216
3382	proton	1.181699	10.294501
3382	proton	0.045352	10.296696
3382	proton	0.002496	10.296988
3396	proton	0.089887	11.051997
3396	proton	2.030880	9.454568
3396	proton	0.577846	9.458130
3398	proton	2.340926	8.514664
3398	proton	0.984424	8.518367
3398	proton	0.026896	8.520161
3404	proton	0.709256	9.120781
3404	proton	0.014671	9.122047
3406	proton	0.630370	8.310502
3406	proton	0.006998	8.311626
3407	proton	0.494898	8.805360
3408	proton	0.230107	10.525479
3408	proton	0.006872	10.525963
3408	proton	1.148882	9.537823
3427	proton	0.935674	9.506640
3430	proton	1.837931	8.993118
3430	proton	0.270507	8.996524
3430	proton	0.006525	8.997064
3434	proton	2.695399	8.138189
3434	proton	1.408203	8.141969
3442	proton	1.305996	9.377624
3454	proton	0.221853	8.582801
3454	proton	0.005273	8.583275
3458	proton	0.035959	9.523433
3458	proton	0.001821	9.523716
3458	proton	1.963547	9.516028
3458	proton	0.483158	9.519544
3458	proton	0.005197	9.520412
3465	proton	2.294064	8.801968
3465	proton	0.917969	8.805655
3466	proton	2.399910	8.885689
3466	proton	1.013086	8.889409
3466	proton	0.011753	8.891260
3475	proton	2.052086	9.745600
3475	proton	0.568959	9.749175
3475	proton	0.010704	9.750190
3481	proton	0.939779	9.376350
3481	proton	0.005999	9.378056
3484	proton	2.317143	8.955904
3484	proton	0.945524	8.959599
3492	proton	1.661362	9.678085
3492	proton	0.038786	9.681270
3506	proton	1.296560	8.477515
3521	proton	2.204226	8.934848
3521	proton	0.800226	8.938501
3525	proton	0.417687	9.617224
3528	proton	2.277508	8.703477
3528	proton	0.919563	8.707158
3542	proton	0.204000	9.619441
3545	proton	1.605602	10.104258
3548	proton	1.425118	8.502370
3553	proton	2.762932	7.949731
3553	proton	1.482531	7.953519
3555	proton	1.063817	9.471104
3556	proton	0.855121	9.911564
3556	proton	0.453747	8.900744
3570	proton	2.166854	8.486301
3570	proton	0.734274	8.489937
3572	proton	2.136087	9.679023
3572	proton	0.686674	9.682644
3572	proton	0.022682	9.683869
3575	proton	2.296066	9.160324
3575	proton	0.877846	9.164011
3576	proton	0.108843	9.356270
3576	proton	0.000855	9.356617
3580	proton	0.462942	8.721296
3582	proton	1.805593	8.818625
3582	proton	0.270418	8.821998
3602	proton	1.223973	8.642137
3615	proton	1.704631	9.815617
3615	proton	0.098411	9.818865
3619	proton	0.860505	9.603947
3620	proton	0.633424	9.758607
3620	proton	0.001933	9.759736
3622	proton	0.474512	9.036640
3625	proton	0.019228	8.763700
3626	proton	0.689399	8.660969
3626	proton	1.496554	8.619912
3626	proton	0.024038	8.622782
3628	proton	2.090177	8.710412
3628	proton	0.698285	8.714009
3628	proton	0.007684	8.715255
3629	proton	0.852811	8.945186
3629	proton	0.022826	8.946723
3629	proton	0.002473	8.946991
3631	proton	3.043234	7.994985
3631	proton	1.880921	7.998801
3631	proton	0.293984	8.002249
3634	proton	0.355167	9.064156
3634	proton	0.002170	9.064818
3645	proton	2.200160	8.759716
3645	proton	0.759646	8.763367
3645	proton	0.009506	8.764727
3645	proton	0.001658	8.764907
3660	proton	1.789163	10.204835
3660	proton	0.227330	10.208190
3664	proton	1.759037	9.414657
3664	proton	0.174924	9.417976
3676	proton	1.880163	8.996919
3676	proton	0.285644	9.000366
3676	proton	0.008394	9.000927
3686	proton	0.477324	9.902521
3687	proton	1.060418	9.461504
3687	proton	0.015205	9.463450
3687	proton	0.000732	9.463668
3691	proton	0.323181	9.662986
3699	proton	1.911144	8.521183
3699	proton	0.425530	8.524657
3699	proton	0.003660	8.525431
3701	proton	1.022363	8.627657
3705	proton	1.241558	9.428674
3716	proton	2.039028	9.935480
3716	proton	0.584322	9.939047
3729	proton	0.424276	9.643156
3730	proton	0.170795	9.253389
3730	proton	2.221622	9.047343
3730	proton	0.820515	9.051002
3734	proton	1.861628	7.915524
3734	proton	0.320202	7.918954
3735	proton	0.453168	9.137126
3735	proton	0.014011	9.137944
3735	proton	0.001545	9.138157
3735	proton	0.905034	9.040026
3741	proton	0.118215	8.647085
3747	proton	0.031936	9.944540
3747	proton	2.320569	9.733725
3747	proton	0.968516	9.737421
3747	proton	0.019370	9.739184
3753	proton	2.846300	8.133277
3753	proton	1.594764	8.137075
